posto,2019-09-25 00:00:00,2019-09-26 00:00:00,2019-09-27 00:00:00,2019-09-28 00:00:00,2019-09-29 00:00:00,2019-09-30 00:00:00,2019-10-01 00:00:00,2019-10-02 00:00:00,2019-10-03 00:00:00,2019-10-04 00:00:00,2019-10-05 00:00:00,2019-10-06 00:00:00,2019-10-07 00:00:00,2019-10-08 00:00:00,2019-10-09 00:00:00,2019-10-10 00:00:00,2019-10-11 00:00:00,2019-10-12 00:00:00,2019-10-13 00:00:00,2019-10-14 00:00:00,2019-10-15 00:00:00,2019-10-16 00:00:00,2019-10-17 00:00:00,2019-10-18 00:00:00,2019-10-19 00:00:00,2019-10-20 00:00:00,2019-10-21 00:00:00,2019-10-22 00:00:00,2019-10-23 00:00:00,2019-10-24 00:00:00,prod,nome,ree,sub_mer,bacia,tipo
102,128.93945849999977,123.33317368518442,113.498468,107.96749568518365,107.23699790749059,105.3040529445289,102.32844825926114,108.07044731473246,142.29005516658407,227.77357188897034,362.58043513357813,610.4925699045093,650.889374739687,493.61534272881937,407.0032348650802,341.99506322381035,285.20413966666683,236.4742539867711,215.31257125396976,191.76695158738798,177.63752427425266,166.93379758165733,172.4394532927796,183.84825672602318,171.52442806296258,162.81890160995698,150.62939754840215,155.0915321855359,158.45575090088195,162.1461151714312,0.1985,SÃO JOSÉ,2.0,S,URUGUAI,0.0
111,97.07256450617308,91.86866296296282,83.09396820987774,75.8592391975296,75.13792067901355,75.29230586419632,89.9949225308653,107.47649629629558,138.3978694444432,600.31614074074,615.8278018518538,599.0751472222223,523.9056388888893,347.00204814814794,250.51091820987577,189.3950367283935,155.8177003086413,144.86498641975237,141.3422972222223,149.99123333333327,171.54386944444443,197.5799358333334,221.35861268518548,244.12221166666694,245.786398487655,254.52164509259327,246.71444509259226,238.96246567901198,199.54871577160495,175.13620805555675,0.3797,PASSO REAL  ,2.0,S,JACUÍ,0.0
98,72.9432416666667,65.53509166666713,46.81315277777668,40.60947777777854,40.81445277777668,37.22390277777788,30.692755555556197,23.678772222221898,50.483388888888534,94.29429722216992,247.6226333333854,389.0597499999391,313.65395000006095,230.60380925925952,168.13817129624366,119.06868611111146,90.3623,85.54650000005367,83.03722777777662,109.17750833333436,140.6974722222219,237.61028425925895,413.39360555549445,462.511487037036,400.6810092592595,258.8921777778403,211.7563555555554,188.06081111111095,153.21883611105773,129.8688472222754,0.7585,CASTRO ALVES,2.0,S,JACUÍ,0.0
115,14.502518518518523,13.527629629629663,12.77529629629629,12.097037037037069,12.02062962962964,11.897925925925882,11.877074074074075,11.643259259259253,11.696481481481529,11.944148148148102,12.932555555555547,13.726518518518473,13.96492592592596,13.712592592592612,13.191740740740743,12.51348148148148,11.52074074074069,10.815037037037051,10.896370370370354,11.505148148148189,12.72547037037036,13.677707407407404,13.76188395061729,12.759640740740759,11.462311111111106,10.848590123456795,10.876844444444465,10.996481481481515,11.08837407407404,10.972283333333294,6.5259,CAP.CACH.   ,2.0,S,CAPIVARI,0.0
101,37.273239823982394,33.151231894022736,27.293204757975797,29.137921938027134,21.27102149798313,19.322425971763842,21.042150944261092,19.335352951961863,21.184506784011734,21.326241634580125,23.211747685185184,80.07764416024936,101.27767647598093,77.20447171800514,53.2066900440044,37.273239823982394,30.168978502016866,25.188943436010266,21.2599298679868,19.211126696002932,23.3649856183535,37.96409808168317,53.306514713971396,89.61859438027136,133.32645833333333,106.69720067840117,85.2732398239824,112.5944611179868,109.8388839040154,79.13126696002934,1.7836,SALTO PILAO,2.0,S,ITAJAÍ-AÇU,0.0
278,49.08435555555474,50.94555555555474,52.819755555556846,56.286774074075346,60.54920000000193,63.623562962962524,68.28821851851804,72.96665185185061,74.48808148148373,74.43681851851564,74.3945333333351,72.77372592592282,71.35725555555715,72.91225185185273,76.05101481481752,79.19086296296283,82.53542592592973,85.6857037037014,85.86938888888821,82.89256592592342,78.33625333333181,69.81530888888791,60.70877111111234,53.18623259258993,45.46163111111204,40.896383703705155,38.512363703704246,37.907225185185744,36.80866759259304,37.95541234567887,0.5145,MANSO,1.0,SE,PARAGUAI,0.0
259,49.16429259259259,52.08881851851852,51.66622222222221,50.432440740740745,49.3153,47.73529629629629,45.65992222222223,44.19555925925926,43.309999999999995,42.844737037037035,44.8850037037037,49.23192592592592,53.883403703703706,57.3033,58.269592592592595,56.828477777777785,55.21696666666667,52.19251851851852,49.67832962962962,50.22422592592592,50.87670370370371,51.9055111111111,49.75376296296296,46.518781481481476,44.283699999999996,45.165359259259255,45.740462962962965,46.15915925925926,51.8511037037037,60.22813333333334,0.7642,ITIQUIRA I,1.0,SE,PARAGUAI,0.0
281,69.74825925925926,71.88275308641971,73.88661728395063,74.53983950617285,73.64951851851852,71.67553086419757,69.5472222222222,67.84329629629632,66.31099999999996,65.2802469135803,65.29116049382718,66.34374074074076,68.10190123456789,69.9869382716049,71.45906172839504,71.72506172839505,70.78493827160496,69.88714814814814,69.32302469135804,69.30002469135803,69.10654814814818,69.07964814814817,69.38381481481484,69.6892814814815,69.90745185185186,69.88158518518519,70.43545555555556,71.11686913580243,71.67273950617283,71.68061296296288,2.2355,P.PEDRA,1.0,SE,PARAGUAI,0.0
295,74.04335802469136,80.59637037037038,83.03397530864198,77.72003703703705,73.53727160493827,72.22487654320987,71.27667901234567,70.6757037037037,70.71361728395063,71.45677777777777,72.15243209876543,71.50549382716049,69.67337037037036,68.20202469135803,66.93901234567902,66.35964197530863,64.759,63.61823456790123,64.47713580246915,65.09066666666666,65.56386543209875,64.34617283950617,64.07919753086419,66.03256790123457,71.6063086419753,75.61677777777778,77.41582716049383,73.4941975308642,71.49386419753087,69.6829074074074,0.9182,JAURU,1.0,SE,PARAGUAI,0.0
121,43.54270678240721,43.583878865741305,40.48775555555488,36.60028849536966,36.652256412036785,36.7050443287039,36.758632245369974,36.81320016203709,37.66898807870421,40.808795555556244,44.340926782407074,45.18991886574116,45.2399109490742,42.2255155555555,39.19858599537014,35.781112685184915,35.048378518518554,32.070628125000454,35.20917935185129,35.27872518518493,35.34895101851856,32.39413187499942,35.516411851851295,35.589237685186,35.66246351851858,35.73646935185221,35.835324351852364,32.91431187500018,31.451216782407084,28.98967565586429,0.7003,PARAIBUNA,1.0,SE,PARAÍBA DO SUL,0.0
120,12.099703703703986,11.457370370370652,9.817666666666668,9.431666666666667,9.168666666666667,9.155333333333333,9.512000000000002,9.755333333333333,9.728666666666667,9.695,9.658,11.212790123456665,12.762827160493545,12.692493827160213,11.04003703703688,9.399,9.378,9.357000000000001,9.335333333333333,9.313666666666668,9.2921,9.270999999999999,9.25,9.229,9.207666666666666,9.186333333333332,9.165333333333333,10.524296296296454,10.301469135802469,10.879703703703703,0.5046,JAGUARI,1.0,SE,PARAÍBA DO SUL,0.0
125,102.9586461324266,117.80793747316274,133.2846637826076,135.67286105008037,125.91938243058156,116.65164950323977,108.77818374138647,103.31996361894863,98.92663192911472,96.66584717597998,94.07016124664366,96.43292949598161,104.26019250912967,132.83226956905446,168.9832917440093,268.16479246901275,208.65730119263208,165.34007147684358,139.6572332190439,123.22632578881144,108.2504336568332,94.05861202917893,88.19098970748475,86.93026793216494,87.37815858244511,89.36805261074933,87.28942755365063,92.90650226138297,91.3692370373448,96.00305047303237,,,,,,
197,12.253707407407402,11.790144444444449,18.21074074074074,20.63133703703704,17.208440740740738,14.629037037037037,14.744077777777775,13.048033333333334,11.964000000000004,10.477188888888888,10.318181481481478,10.086,9.969559259259261,9.894885185185188,12.514555555555555,14.767485185185183,16.345588888888887,14.354148148148152,11.510855555555557,11.921292592592586,11.573370370370371,12.456029629629633,13.464588888888889,10.769544444444438,11.264214814814821,8.387614814814807,7.303581481481487,9.756685185185184,12.680911111111111,14.416422222222225,1.1054,PICADA,1.0,SE,PARAÍBA DO SUL,0.0
130,192.32542650425253,218.77095545024693,246.43020757448625,272.05719401677567,277.7833893389442,259.4797702731386,245.16369266319995,223.62204588927625,209.81420719495904,197.04886601873795,193.94245418296578,193.87666835653846,189.37634495818762,195.84928902417383,230.04217122355533,286.6700490604312,346.01577906472716,384.670182345155,359.4753236929827,296.7220517715244,254.8422306598963,228.9304346711519,216.72718736324165,213.15656491003165,199.28318537625216,186.77065820945268,170.26894105570415,169.77512716153004,168.29472112767644,175.56425214652518,,,,,,
201,10.494561888888931,9.141221666666572,8.363923111111117,7.476902333333284,7.355505666666743,7.122192333333297,7.02603177777776,6.932065666666592,6.922585666666748,6.648675111111061,6.694293222222304,7.50796688888887,9.326696111111206,11.045815111111029,11.804864666666642,11.000609555555474,9.26371555555565,7.499627999999982,5.872930222222248,5.179108333333359,5.500454000000032,7.220758000000044,8.77671566666656,9.482563111111112,8.844787333333253,7.047748000000013,5.439404555555648,4.832272000000006,5.251805888889014,5.579928000000001,,,,,,
262,12.211592592592595,13.606197530864199,15.681691358024691,17.280333333333328,18.691913580246915,18.946086419753083,18.228037037037037,17.04118518518518,15.86325925925926,14.643666666666666,13.20956790123457,11.857592592592589,11.178123456790125,10.906061728395064,11.135543209876545,11.439432098765428,11.770765432098763,11.575864197530864,11.113987654320992,10.842259259259263,10.672082716049383,10.19326419753086,9.574046913580249,9.031956790123457,9.043879012345679,9.673085185185185,11.239053086419746,13.303477777777777,15.03732222222222,15.846540740740744,1.0242,GUILMAN,1.0,SE,DOCE,0.0
134,16.11766666666668,15.576629629629634,17.03459259259259,18.40922222222221,21.192259259259245,24.428,27.200777777777798,30.130962962962943,30.89448148148151,28.111703703703704,25.486333333333327,23.369222222222206,21.688296296296294,20.062925925925917,19.288407407407433,18.81118518518516,18.120000000000008,17.88351851851849,18.109000000000012,18.104000000000013,17.866518518518493,17.703211111111152,17.410274074074096,17.868337037036962,17.93651111111114,18.782462962962956,19.702488888888944,21.54944074074067,23.77502222222227,25.463566666666658,0.7829,SALTO GRANDE,1.0,SE,DOCE,0.0
149,30.71237477641746,33.07424832704589,45.955860772916196,65.73696402506107,75.19433744558914,69.63241265625682,57.070848405839854,50.763864442285204,46.52893349257186,39.65772301172658,34.71022738226329,32.675335018858505,32.87858931591408,31.13953040282998,28.492637103801894,27.550152145315835,29.210568252559806,30.516865644051887,31.27085875990656,31.351476186728405,31.206930756398194,28.84566401390319,26.051393900824035,23.792935847426236,23.421040135497037,23.202828326554425,24.037487044900065,24.20650375735988,24.509895035467256,24.27665759009576,0.4664,CANDONGA,1.0,SE,DOCE,0.0
144,131.9547480376629,139.74737997421494,149.76261798251812,162.022783232185,176.48123185783626,185.43377462024853,184.40276855602326,181.98805862398942,185.36482402352271,191.5592735914118,187.12125638502397,176.48044166420954,165.70770419651961,156.67157227429672,149.7716175183248,141.24688575561322,134.63581992854853,130.22659488008412,128.6873977327371,129.7367638689042,129.8110882658752,131.67749422629163,131.3965400762183,129.96959322436652,128.37770131785754,130.02836209791246,136.5876566570555,149.0258363246196,165.37243286650025,177.74012904826338,0.1808,MASCARENHAS,1.0,SE,DOCE,0.0
196,8.846077777777763,10.001885185185188,12.148333333333335,13.535522222222236,13.070959259259242,11.921111111111095,10.645262962962994,10.064959259259242,9.442888888888906,9.019892592592576,8.795070370370377,8.552629629629621,8.287040740740757,8.327107407407382,8.167,10.438448148148142,13.543329629629664,12.9943333333333,10.663929629629658,8.24103333333333,7.807777777777765,7.963885185185188,7.1524,7.150099999999999,7.1488,6.493722222222236,6.913818518518523,7.144,7.1417,8.371881481481479,1.695,ROSAL,1.0,SE,ITABAPOANA,0.0
283,8.464114814814893,7.643329629629788,6.705703703703716,6.810744444444352,6.800144444444352,6.788444444444353,6.661003703703717,7.575329629629788,9.184,10.792670370370212,10.895811111111177,9.958185185185107,8.325114814814894,7.387588888888824,6.680444444444681,6.667744444444352,6.655144444444352,6.641444444444681,6.628744444444353,6.616144444444352,5.792259259259247,5.777059259259246,5.760759259259246,5.744559259259247,5.729359259259246,5.713159259259246,5.696859259259247,6.606585185185317,6.4756444444443515,6.4594444444446815,0.4584,SANTA CLARA - MG,1.0,SE,MUCURI,0.0
156,57.33979103563337,57.42387233292203,59.116320682415804,62.4250377469109,68.34936783264088,78.71221930092847,102.97978551647114,128.81103985899128,126.87247483777065,114.62244707077618,100.48703440736946,90.09197588996483,82.9943826666503,77.69517620951035,77.52037259939377,75.65621763174394,74.85812887541687,80.65667971773786,78.1679129115594,74.74622313565996,72.83228501771185,71.16737571380989,69.64976785213813,68.30595735995283,67.36711584563902,66.19665991510715,65.26509080088704,63.030751874486455,60.44479257099336,60.4790689685351,0.4301,TRES MARIAS,1.0,SE,SÃO FRANCISCO (SE),0.0
158,14.096814814814975,13.735654320987985,13.574777777777923,13.652098765432102,13.489555555555157,13.364259259259297,13.16080246913591,13.048938271605115,12.67339506172827,12.374345679012064,12.027999999999784,11.905419753086235,11.78183950617291,11.812246913580212,11.879901234567946,11.946888888889012,12.013543209876525,11.894345679012401,11.55138271604932,11.284913580247101,11.18084938271587,11.277137037036937,11.336422222222112,11.64107777777779,12.12353580246924,12.620216049382597,13.04999506172833,13.341551851851726,13.772997530864346,13.919109259259487,1.6039,QUEIMADO,1.0,SE,SÃO FRANCISCO (SE),0.0
169,351,346,342,336,332,325,318,315,312,314,315,320,317,315,317,320,325,327,330,335,338,337,334,328,316,299,285,280,271,268,0.241,SOBRADINHO,3.0,NE,SÃO FRANCISCO (NE),0.0
172,362,356,351,346,342,336,332,325,318,315,312,314,315,320,317,315,317,320,325,327,330,335,338,337,334,328,316,299,285,280,0.4479,ITAPARICA,3.0,NE,SÃO FRANCISCO (NE),0.0
173,362,356,351,346,342,336,332,325,318,315,312,314,315,320,317,315,317,320,325,327,330,335,338,337,334,328,316,299,285,280,,,,,,
178,369,362,356,351,346,342,336,332,325,318,315,312,314,315,320,317,315,317,320,325,327,330,335,338,337,334,328,316,299,285,1.0846,XINGÓ,3.0,NE,SÃO FRANCISCO (NE),0.0
190,192.9885061728395,193.2395061728395,193.4838395061728,193.39117283950614,208.7289382716049,205.4392469135802,205.3332469135802,205.21958024691358,219.86734567901235,231.3194197530864,231.19075308641973,231.05575308641974,230.91208641975308,219.18967901234566,215.17265432098762,207.28927160493825,203.2559135802469,191.50417283950617,191.32250617283947,192.7995061728395,194.26943950617283,195.73400617283949,195.5255061728395,199.1723308641975,195.09777283950612,204.38358518518518,195.31075185185185,205.84770864197534,207.20131975308644,223.00200185185184,0.3717,B. ESPERANCA,3.0,NE,PARNAÍBA,0.0
255,2.8871399999999996,2.83246,2.7792000000000003,2.7257399999999996,2.67246,2.6186000000000003,2.56394,2.7096600000000004,2.6558,2.8025400000000005,2.75026,2.6992000000000003,2.6485399999999997,2.79826,2.7483999999999997,2.69914,2.65046,2.4023999999999996,2.1551400000000003,2.10812,2.06116,2.0144400000000005,1.96816,1.92194,1.6761199999999998,1.8311,1.7872799999999998,1.74426,1.7726,1.8349666666666666,1.4926,IRAPÉ,1.0,SE,JEQUITINHONHA (SE),0.0
188,17.703739012346208,19.456871604939387,18.046670864197708,17.18940320987644,16.882995061728504,17.393473333333336,18.01565753086476,17.630817283949956,15.576999259259189,15.65649703703637,14.549562962963629,14.87292765432155,15.304956296296576,16.316059259258804,17.02555234567845,15.223963703703426,12.154076543210017,12.590762222222818,12.00648222222282,14.793609876542964,12.707593086419264,15.856836543209631,15.041013580247403,16.23904,14.641936049382892,13.486513086419261,13.790836296296087,13.463250123456158,15.024106666666666,14.886625555555868,0.7177,ITAPEBI,3.0,NE,JEQUITINHONHA (NE),0.0
254,12.65616,14.075999999999999,14.687999999999999,15.09548,15.293360000000002,13.932999999999998,12.7048,11.71744,10.673480000000001,9.639199999999999,8.8492,8.1092,7.43212,6.9520800000000005,6.591000000000001,6.18932,5.8441600000000005,5.58896,5.32032,5.110200000000001,5.0102400000000005,4.7899199999999995,4.57164,4.4268,4.35336,4.25952,4.25952,4.259,4.2706,4.211733333333334,0.9235,PEDRA DO CAVALO,3.0,NE,PARAGUAÇU,0.0
270,87.2390060446345,86.902077318635,87.50233178903218,87.77659837556497,88.84982920929605,94.50302720482347,94.68712410180774,92.97531341272739,93.18775929945329,92.77193649549164,91.45594891404431,91.56132787188865,93.25799890796722,97.43871089946506,101.32375654016161,109.40158557537325,112.29569158753029,100.39320268654402,93.69906462210564,91.22972418605569,89.56734479043438,88.48471818190043,87.63406009507206,87.28849307459282,86.90338211834838,85.93341195008581,85.05730318365204,91.41175042067624,104.28355084666276,112.21649770415647,1.0315,SERRA DA MESA,1.0,SE,TOCANTINS (SE),0.0
257,210.06271498755058,210.22719509219812,209.75874896193812,213.10078113766178,223.46740298675195,226.05673361035923,234.25418565596556,235.51227375853819,232.97058671271776,221.30334378893974,217.4226211384095,211.7663596332133,210.66486969702333,207.03767412118776,211.14363069812126,211.3771642307705,210.17672844153077,209.3375484136822,210.66688708854014,204.2897756815392,195.8930884449526,195.73134263850517,195.49901299778222,197.7706367370871,199.8854022279946,211.0921203185231,219.56947200204405,228.0422375335104,235.6473626783641,246.90027626145041,0.2414,PEIXE ANGICAL,1.0,SE,TOCANTINS (SE),0.0
271,655.2410290402271,660.9165822776331,657.0167896541083,663.7251136013076,674.1652781387302,707.2872018723427,752.9649075942272,811.4520128073057,864.5022457108253,913.8375657151241,937.7831517431368,932.4857986540394,917.8681246671711,897.5613813677123,863.3887802169127,831.7238431797628,818.8880179800876,814.5149548135876,822.3805891578495,834.5973519442462,841.7538947395767,857.4810060387399,870.7521164883156,873.5337293919245,880.7953531946591,900.1133502893122,942.6313057804331,1016.894526999479,1055.6262756115527,1116.2572005583659,0.2004,ESTREITO TOC,4.0,N,TOCANTINS (N),0.0
271,655.2410290402271,660.9165822776331,657.0167896541083,663.7251136013076,674.1652781387302,707.2872018723427,752.9649075942272,811.4520128073057,864.5022457108253,913.8375657151241,937.7831517431368,932.4857986540394,917.8681246671711,897.5613813677123,863.3887802169127,831.7238431797628,818.8880179800876,814.5149548135876,822.3805891578495,834.5973519442462,841.7538947395767,857.4810060387399,870.7521164883156,873.5337293919245,880.7953531946591,900.1133502893122,942.6313057804331,1016.894526999479,1055.6262756115527,1116.2572005583659,0.2004,ESTREITO TOC,4.0,N,TOCANTINS (N),0.0
275,1227.0898506615536,1232.1338185944974,1263.5725865825425,1251.1817983481099,1256.0973476955496,1263.3918085002783,1268.178870495778,1327.0272857758846,1387.3464762541378,1458.8032308168895,1532.6013399251287,1620.9030155276118,1644.2622037557514,1677.2277463921148,1644.8178462248763,1610.6581191734344,1587.855642877309,1561.6743507415435,1561.5189788521302,1564.631964769521,1592.1574024065603,1566.484276546052,1603.4185503550752,1655.8846200109542,1785.9935027725705,1949.9683357358017,2118.9761603015068,2126.173067788964,2218.2739706301504,2303.710280937928,0.5482,TUCURUI,4.0,N,TOCANTINS (N),0.0
296,31.589259259259254,31.637308641975306,31.291839506172845,31.423222222222222,31.691950617283954,32.21376543209876,32.584345679012344,32.59414814814814,32.72553086419753,33.352283950617284,34.259901234567906,34.94717283950617,35.0896913580247,34.88465432098764,34.52529629629628,33.90667901234567,33.72666666666667,33.2519012345679,33.391333333333336,32.902679012345686,32.86309876543209,32.37444444444444,32.19476543209876,32.53051851851853,33.053000000000004,33.578234567901234,33.43404938271605,33.050666666666665,32.871320987654315,32.78148148148148,1.4108,GUAPORÉ,6.0,SE,AMAZONAS (SE),0.0
277,98.13089151846559,102.4444739484049,103.72536450732099,105.64251702863221,107.21135852456337,111.7685225114094,113.4041676061081,112.12134835161372,110.89990052290722,112.60458501332711,113.97593490093602,112.3132191604797,111.04912819787224,107.56326627154829,107.24925637151392,103.80320233150337,105.95212624611956,102.52223528972208,105.07964077575768,99.4772619676907,101.76692300772567,101.16704856406545,109.00061233292263,116.06598684948017,130.0372327948036,147.3004,165.65626133668067,184.21401633852153,195.4767258180194,203.45642663164307,0.1641,CURUA-UNA,8.0,N,AMAZONAS (N),0.0
279,25.63489349759339,31.438035946675985,38.652020844840116,45.45850314808382,53.46380545133595,60.14284894374168,66.42695897607182,72.34482289972354,78.0386491577745,81.97683151534868,86.58771992276718,91.1448418845833,95.47825450221862,99.39201967168086,104.07648723802234,107.72282212464275,111.63819595472214,116.16461155874065,121.2247808707494,125.62617799016786,129.46198263915713,132.04541933678223,132.74537921754063,131.66172861292708,131.01724520056393,130.03109479108872,129.91363618517929,129.6817873202802,130.30567454306805,129.95182331986248,0.2505,SAMUEL,6.0,SE,AMAZONAS (SE),0.0
145,61.17235802469236,65.59253703705059,74.08722839508418,82.91491975312589,89.53752160497629,90.93458641978465,89.79289506174274,89.11244753086741,87.37593518518374,83.43366666666667,79.02715432099133,76.82273148148293,76.82039814814937,76.81606481480792,77.47673148146669,79.67282098764198,80.53324382715037,82.26242283951629,81.24808950618295,80.02766666666666,77.26805432097531,75.7104314814748,75.68876481481605,73.46134197530763,73.43667530862497,71.20695246911657,71.18028580245782,68.94886296294963,66.71710679011579,65.60107870368702,0.5368,RONDON 2,6.0,SE,AMAZONAS (SE),0.0
291,46.182131250000005,48.172000000000004,48.172000000000004,48.172000000000004,48.172000000000004,48.172000000000004,54.182131250000005,62.14160625000001,55.14160624999997,44.21252500000004,40.161868750000004,41.182131250000005,41.172000000000004,58.15173750000001,64.16186875,71.1922625,78.1517375,88.18213125,85.16186875,86.172,86.172,90.172,94.172,95.172,95.18213125,93.16186875,82.172,82.172,78.172,78.18213125,0.8689,DARDANELOS,6.0,SE,AMAZONAS (SE),0.0
287,4108.3756840354945,3979.3650295177513,3741.7615216666672,3637.173433229166,3528.804137118055,3488.6846348611107,3721.7733281944443,3656.2267966319446,3679.510046527778,3522.093181068673,3641.6983078086364,3741.5171717361113,3792.9155609452173,3812.0066398649737,3828.2842905902776,3897.4664382291667,4816.688020590279,6207.299936527777,7666.069419131946,8006.9463964930555,7652.109601250001,6927.5407567708335,6374.092254270832,5948.2656521875,5659.486292083334,5437.625188638117,5130.252825802464,5118.89475128086,5139.807015408947,5607.00677660108,0.144,SANTO ANTONIO,6.0,SE,AMAZONAS (SE),0.0
269,354.8734391534318,356.7165767195669,356.11185185185457,360.0199206349207,363.74734920634097,362.67843386244414,368.79277777777094,375.0220264550274,386.6345661375568,397.34577248676624,405.33544444444635,414.5476349206274,426.8200529100536,439.34930158730145,453.6051693121693,467.76549206350154,485.87649206349334,502.3399682539656,518.7301164021234,533.756195767187,539.4982857142899,550.3542275132286,553.3395925925946,562.6226560846565,571.9213280423263,581.1893121693076,588.6885952380972,598.6148117283949,602.2049518518527,613.1319212962945,0.2048,BALBINA,9.0,N,AMAZONAS (N),0.0
290,432.9487160493823,425.19054320987624,414.4100123456789,400.49755555555583,390.0550246913585,381.0376666666673,377.0683580246918,375.4550370370368,369.0568518518523,362.51735802469176,358.6152469135812,362.2025802469125,365.4090740740741,370.923,373.5054938271606,374.2650370370363,366.41580246913514,357.43969135802513,349.0742345679014,336.0407777777776,326.3363580246912,326.1449506172837,331.215802469136,336.8072592592592,336.6132222222232,340.054320987655,344.4391111111109,349.65151851851766,353.5055679012335,356.0346111111112,0.2339,SANTO ANT. JARI,9.0,N,AMAZONAS (N),0.0
229,445.87382530379523,474.44975606282196,500.78998200482897,521.8868184687773,528.0639887343331,526.0725381030213,517.4727856308189,516.4283289900409,533.321400170584,564.4010905155927,593.9606516191827,602.8705439546261,601.9406700853784,601.1914239863274,618.3743972020184,652.2091946768297,711.3181036081637,781.597973895061,841.3386460323915,873.2221543071912,882.4234549238872,873.5389809110293,855.1326345418503,831.7066136235906,813.7275876420481,808.1129906577723,806.4346752681137,810.2733052246897,810.3109784132361,812.8938235483552,0.494,TELES PIRES,7.0,SE,AMAZONAS (SE),0.0
229,445.87382530379523,474.44975606282196,500.78998200482897,521.8868184687773,528.0639887343331,526.0725381030213,517.4727856308189,516.4283289900409,533.321400170584,564.4010905155927,593.9606516191827,602.8705439546261,601.9406700853784,601.1914239863274,618.3743972020184,652.2091946768297,711.3181036081637,781.597973895061,841.3386460323915,873.2221543071912,882.4234549238872,873.5389809110293,855.1326345418503,831.7066136235906,813.7275876420481,808.1129906577723,806.4346752681137,810.2733052246897,810.3109784132361,812.8938235483552,0.494,TELES PIRES,7.0,SE,AMAZONAS (SE),0.0
288,803.971339253393,798.9071682415874,785.5235072823161,773.3642298705614,759.3781478955898,748.0570901401771,748.1700893350684,743.2396815855444,739.8716085992424,726.6507353375733,724.3380450206328,721.5543319214938,723.1413239882432,713.015094369736,719.6815741451811,750.8040942012798,798.1268973695147,838.8063938221885,862.0660263129303,883.4623466988581,890.7240152122453,900.5888304758047,904.1083811387343,918.0700952785224,936.8803868064944,966.1238037526036,1000.173461393921,1026.75215612632,1044.4231367958967,1052.3363,0.0,PIMENTAL,8.0,N,AMAZONAS (N),0.0
280,421.2927686587546,418.96312526556636,406.649626042345,389.0478077954126,369.57199022537554,361.62443279530174,351.70880763203263,340.7978813633056,335.7698737281005,337.5704289153895,343.2553060837211,348.8972778473019,354.9382369860571,364.80174855232445,359.2313912858325,340.5817244120045,311.07678128625565,296.438010749109,288.0239687687437,279.7891283182788,265.1531820046354,253.99659290860308,255.7378603037087,277.4403758304728,313.8811549221439,355.9473769517647,373.8760684351977,372.5017615435292,349.78546020124793,337.51424972564723,0.1794,COARACY NUNES,9.0,N,ARAGUARI,0.0
