,,,,,,,,,,DADOS,,,,,,,,,,,,,,
,,,,,,,,,,,,Barra Bonita,,,395,395,"446,95",,"51,87",,V = 20,,,
,,,,,,,,,,,,Bariri,,,471,478,,,"35,06",,,,,
,,,,,,,,,,,,Ibitinga,,,427,362,,,"67,56",,,,,
,,,,,,,,,,,,Promissão,,,568,456,"381,23",,"33,95",,,,,
,,,,,,,,,,,,N. Avanhadava,,,464,464,,,"84,13",,,,,
,,,,,,,,,,,,Três Irmãos,,,640,741,"325,96",,"56,84",,,,,
,,,,,,,,,,Rio Tibagi,,Gov. J. Canet Jr,,,104,193,"628,85",,"28,86",,,,,
,,,,,,,,,,Rio Paranapanema,,Jurumirim,,,101,61,"561,36",,"17,48",,,,,
,,,,,,,,,,,,Piraju,,,67,71,,,"69,78",,V = 35,,,
,,,,,,,,,,,,Chavantes,,,107,107,"467,38",,"21,73",,,,,
,,,,,,,,,,,,Ourinhos,,,105,105,,,"112,36",,,,,
,,,,,,,,,,,,Salto Grande,,,157,153,,,"90,08",,,,,
,,,,,,,,,,,,Canoas II,,,153,156,,,"96,90",,,,,
,,,,,,,,,,,,Canoas I,,,163,170,,,"94,76",,,,,
,,,,,,,,,,,,Capivara,,,336,379,"324,13",,"19,05",,,,,
,,,,,,,,,,,,Taquaruçu,,,421,404,,,"83,98",,,,,
,,,,,,,,,,,,Rosana,,,464,414,,,"86,23",,,,,
,,,,,,,,,,Rio Paraná,,I. Solteira,,,2.901,3.774,"325,90",,"55,91",,,,,
,,,,,,,,,,,,Jupiá,,,4.892,4.967,,,"85,21",,,,,
,,,,,,,,,,,,P. Primavera,,,5.161,5.872,,,"0,48",,,,,
,,,,,,,,,,,,Itaipu,,,6.637,7.981,"216,74",,"78,52",,,,,
,,,,,,,,,,Rio Jaguari,,Jaguari,,,11,15,"614,15",,"46,46",,,,,
,,,,,,,,,,Rio do Peixe,,Picada,,,31,33,,,"25,09",,V = 2,,,
,,,,,,,,,,Rio Paraibuna,,Sobragi,,,59,59,,,"70,06",,V = 6,,,
,,,,,,,,,,0,,Lajes,,,17,17,"412,61",,"84,31",,,,,
,,,,,,,,,,0,,Fontes,,,32,32,,,"0,00",,,,,
,,,,,,,,,,0,,N.Peçanha,,,108,108,,,"0,00",,,,,
,,,,,,,,,,0,,P.Passos,,,140,138,,,"94,63",,,,,
,,,,,,,,,,0,,Tocos,,,25,19,"444,53",,"34,37",,,,,
,,,,,,,,,,0,,Transf. Tocos,,,0,19,"0,00",,"0,00",,,,,
,,,,,,,,,,0,,Santana,,,1,1,"362,44",,"40,37",,,,,
,,,,,,,,,,0,,Vigário,,,118,120,"398,31",,"75,39",,,,,
,,,,,,,,,,Rio Paraíba do Sul,,Paraibuna,,,41,70,"701,83",,"30,63",,,,,
,,,,,,,,,,,,S. Branca,,,84,71,"612,47",,"33,44",,,,,
,,,,,,,,,,,,Funil,,,213,158,"453,69",,"32,50",,,,,
,,,,,,,,,,,,S. Cecília,,,205,94,,,"72,48",,V = 94,,,
,,,,,,,,,,,,Transf. Sta Cecília,,,0,122,,,"0,00",,,,,
,,,,,,,,,,,,Anta,,,322,142,"251,38",,"88,00",,V = 11,,,
,,,,,,,,,,,,Simplício,,,187,199,,,"64,15",,,,,
,,,,,,,,,,,,Ilha dos Pombos,,,363,351,,,"100,00",,V = 77,,,
,,,,,,,,,,Bacias,,Armaz,,ENA dia,ENA Armaz,ENA Bruta,Ger Verif,,Ger Prog,,,,,
,,,,,,,,,,PNB,,"16,1",,58,44,44,4.562,,4.819,,,,,
,,,,,,,,,,GRA,,"16,8",,78,58,62,3.334,,3.300,,,,,
,,,,,,,,,,TIE,,"53,9",,70,80,80,754,,799,,,,,
,,,,,,,,,,PRN,,"19,3",,39,51,52,635,,629,,,,,
,,,,,,,,,,PAR,,"55,6",,65,58,58,9.620,,9.716,,,,,
,,,,,,,,,,SUL,,36,,90,56,56,879,,675,,,,,
"           8.3 - Bacias Iguaçu, Uruguai, Jacuí, Capivari e Paraguai",,,,,,,,,,PRG,,"47,7",,102,90,97,265,,492,,,,,
,,,,,,,,,,DOC,,"64,6",,68,31,36,500,,415,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Rio Manso,,Manso,,,21,135,"282,82",,"49,70",,,,,
,,,,,,,,,,Rio Itiquira,,Itiquira I,,,69,69,,,"83,56",,,,,
,,,,,,,,,,,,Itiquira II,,,69,68,,,"0,00",,V = 1,,,
,,,,,,,,,,Rio Correntes,,P. Pedra,,,77,83,,,"66,34",,V = 13,,,
,,,,,,,,,,Rio Jauru,,Jauru,,,76,76,,,"78,34",,,,,
,,,,,,,,,,Rio Jordão,,Sta. Clara,,,24,41,"793,49",,"27,46",,,,,
,,,,,,,,,,,,Fundão,,,41,38,,,"76,00",,,,,
,,,,,,,,,,,,Jordão,,,36,10,"603,26",,"14,60",,,,,
,,,,,,,,,,Rio Iguaçu,,G. B. Munhoz,,,189,596,"709,09",,"15,24",,,,,
,,,,,,,,,,,,G. Ney Braga,,,656,668,"602,95",,"18,45",,,,,
,,,,,,,,,,,,S. Santiago,,,746,957,"489,77",,"29,22",,,,,
,,,,,,,,,,,,S. Osório,,,896,928,,,"93,37",,,,,
,,,,,,,,,,,,Gov. José Richa,,,1.028,1.107,,,"64,75",,,,,
,,,,,,,,,,,,Capanema,,,0,863,,,"0,00",,,,,
,,,,,,,,,,,,Baixo Iguaçu,,,773,932,,,"34,03",,,,,
,,,,,,,,,,Rio Canoas,,Garibaldi,,,122,119,"703,89",,"53,85",,,,,
,,,,,,,,,,,,Campos Novos,,,151,253,"656,35",,"27,00",,,,,
,,,,,,,,,,Rio Passo Fundo,,Alzir Santos,,,85,95,,,"17,36",,,,,
,,,,,,,,,,,,Passo Fundo,,,56,79,"591,08",,"38,45",,,,,
,,,,,,,,,,,,Foz do Chapecó,,,1.294,1.439,,,"27,71",,V = 126,,,
,,,,,,,,,,Rio Chapecó,,Quebra Queixo,,,17,53,"547,26",,"63,20",,,,,
,,,,,,,,,,Rio Pelotas,,Barra Grande,,,80,340,"633,64",,"49,99",,V = 3,,,
,,,,,,,,,,,,Machadinho,,,693,854,"474,62",,"61,40",,,,,
,,,,,,,,,,,,Itá,,,914,1.210,"367,87",,"62,97",,,,,
,,,,,,,,,,Rio Jacuí,,Ernestina,,,25,42,"489,64",,"104,03",,V = 27,,,
,,,,,,,,,,,,Passo Real,,,286,382,"324,79",,"85,78",,,,,
,,,,,,,,,,,,Jacuí,,,357,374,,,"76,81",,V = 176,,,
,,,,,,,,,,,,Itaúba,,,418,420,,,"84,64",,,,,
,,,,,,,,,,,,D. Francisca,,,401,374,,,"110,05",,V = 33,,,
,,,,,,,,,,Rio Taquari-Antas,,Castro Alves,,,53,57,,,"23,00",,,,,
,,,,,,,,,,,,Monte Claro,,,113,113,,,"0,00",,V = 20,,,
,,,,,,,,,,,,14 de Julho,,,119,108,,,"31,00",,,,,
,,,,,,,,,,Rio Capivari,,G. P. Souza,,,19,24,"833,87",,"33,15",,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Bacias,,Armaz,,ENA dia,ENA Armaz,ENA Bruta,Ger Verif,,Ger Prog,,,,,
,,,,,,,,,,IGU,,"19,4",,26,44,44,3.301,,3.106,,,,,
,,,,,,,,,,JAC,,"86,5",,74,133,283,842,,1.387,,,,,
,,,,,,,,,,URY,,"46,7",,44,144,152,3.723,,3.156,,,,,
,,,,,,,,,,CAP,,"32,8",,82,85,85,151,,147,,,,,
,,,,,,,,,,PRG,,"47,7",,102,90,97,265,,492,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
"           8.4 - Bacia do Tocantins, Amazonas e Araguari",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Rio Tocantins,,Serra da Mesa,,,176,787,"426,56",,"11,74",,,,,
,,,,,,,,,,,,Cana Brava,,,812,923,"332,43",,"80,04",,,,,
,,,,,,,,,,,,São Salvador,,,871,1.094,,,"59,26",,,,,
,,,,,,,,,,,,Peixe Angical,,,1.302,1.005,"261,74",,"35,14",,,,,
,,,,,,,,,,,,Lajeado,,,712,505,"211,76",,"31,83",,V = 76,,,
,,,,,,,,,,,,Estreito,,,1.086,1.954,"155,23",,"83,11",,,,,
,,,,,,,,,,,,Tucuruí,,,3.073,5.334,"61,83",,"29,03",,,,,
,,,,,,,,,,Rio Preto,,Queimado,,,12,16,"817,57",,"23,37",,,,,
,,,,,,,,,,Rio São Francisco,,Três Marias,,,204,461,"563,59",,"49,36",,,,,
,,,,,,,,,,,,Sobradinho,,,470,1.165,"385,58",,"27,21",,,,,
,,,,,,,,,,,,Luiz Gonzaga,,,1.030,1.209,"300,81",,"32,91",,,,,
,,,,,,,,,,,,Apolônio Sales,,,1.209,94,,,"75,60",,,,,
,,,,,,,,,,,,P. Afonso 4,,,856,856,,,"68,42",,,,,
,,,,,,,,,,,,"P. Afonso 1,2,3",,,94,69,,,"93,88",,,,,
,,,,,,,,,,,,Xingó,,,925,1.072,"137,47",,"36,59",,,,,
,,,,,,,,,,Rio Jequitinhonha,,Irapé,,,103,36,"479,13",,"14,92",,,,,
,,,,,,,,,,,,Itapebi,,,57,41,"109,55",,"83,68",,V = 41,,,
,,,,,,,,,,Rio Paraguaçu,,Pedra do Cavalo,,,1,39,"113,62",,"94,67",,,,,
,,,,,,,,,,Rio Parnaíba,,B. Esperança,,,164,407,"300,30",,"34,41",,,,,
,,,,,,,,,,Rio Aripuanã,,Dardanelos,,,178,178,,,"4,35",,V = 30,,,
,,,,,,,,,,Rio Comemoração,,Rondon II,,,117,84,,,"29,36",,,,,
,,,,,,,,,,Rio Jamari,,Samuel,,,228,448,"81,56",,"11,37",,,,,
,,,,,,,,,,Rio Guaporé,,Guaporé,,,36,38,,,"81,57",,,,,
,,,,,,,,,,Rio Madeira,,Sto Antônio,,,10.747,10.747,"70,51",,"53,41",,,,,
,,,,,,,,,,,,Jirau,,,10.253,10.073,"84,85",,"23,28",,,,,
,,,,,,,,,,Rio Uatumã,,Balbina,,,632,1.300,"48,18",,"38,06",,,,,
,,,,,,,,,,Rio Araguari,,Cachoeira Caldeirão,,,630,658,,,"94,51",,,,,
,,,,,,,,,,,,Ferreira Gomes,,,701,703,,,"48,97",,,,,
,,,,,,,,,,,,Coaracy Nunes,,,480,495,,,"97,48",,V = 96,,,
,,,,,,,,,,Rio Teles Pires,,Sinop,,,594,618,"297,99",,"51,10",,V = 104,,,
,,,,,,,,,,,,Colíder,,,677,696,,,"73,00",,V = 437,,,
,,,,,,,,,,,,Teles Pires,,,1.620,1.603,,,"100,00",,,,,
,,,,,,,,,,,,São Manoel,,,1.621,1.714,,,"117,53",,,,,
,,,,,,,,,,Rio Curuá-Una,,Curuá-Una,,,169,155,"28,40",,"33,84",,,,,
,,,,,,,,,,Rio Jari,,Sto Antônio do Jari,,,293,293,,,"45,05",,,,,
,,,,,,,,,,Rio Paraopeba,,Retiro Baixo,,,56,70,"614,62",,"29,63",,,,,
,,,,,,,,,,Rio Xingu,,Belo Monte,,,815,719,,,"74,61",,,,,
,,,,,,,,,,,,Pimental,,,1.895,837,,,"-58,03",,,,,
,,,,,,,,,,0,,Canal Pereira Barreto,,,224,0,,,"0,00",,,,,
,,,,,,,,,,0,,Desvio Jordão,,,0,21,,,"0,00",,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
"           8.5 - Bacias do São Francisco, Parnaíba, Jequitinhonha e Paraguaçu",,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,Bacias,,Armaz,,ENA dia,ENA Armaz,ENA Bruta,Ger Verif,,Ger Prog,,,,,
,,,,,,,,,,TOC,,"14,1",,51,39,40,4.699,,5.175,,,,,
,,,,,,,,,,SFR,,"34,3",,22,19,19,3.208,,3.315,,,,,
,,,,,,,,,,PBA,,"32,7",,46,46,46,156,,159,,,,,
,,,,,,,,,,AMA,,"29,4",,108,76,78,5.538,,5.753,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
           8.6 - Contribuição de Armazenamento das Bacias para cada Submercado,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,BACIA,,SE,,S ,NE,N ,,,,,,,,
,,,,,,,,,,PN,,"32,33%",,---,---,---,,,,,,,,
,,,,,,,,,,GR,,"22,20%",,---,---,---,,,,,,,,
,,,,,,,,,,TI,,"13,45%",,---,---,---,,,,,,,,
,,,,,,,,,,PP,,"5,93%",,"0,93%",---,---,,,,,,,,
,,,,,,,,,,PR,,"5,33%",,---,---,---,,,,,,,,
,,,,,,,,,,PB,,"6,81%",,---,---,---,,,,,,,,
,,,,,,,,,,PY,,"0,69%",,---,---,---,,,,,,,,
,,,,,,,,,,DC,,"0,02%",,---,---,---,,,,,,,,
,,,,,,,,,,JE,,"0,69%",,---,"0,85%",---,,,,,,,,
,,,,,,,,,,IG,,---,,"26,55%",---,---,,,,,,,,
,,,,,,,,,,JI,,---,,"35,18%",---,---,,,,,,,,
,,,,,,,,,,RI,,---,,"35,73%",---,---,,,,,,,,
,,,,,,,,,,CA,,---,,"1,61%",---,---,,,,,,,,
,,,,,,,,,,SF,,"2,75%",,---,"96,91%",---,,,,,,,,
,,,,,,,,,,PI,,---,,---,"0,49%",---,,,,,,,,
,,,,,,,,,,PG,,---,,---,"1,75%",---,,,,,,,,
,,,,,,,,,,TO,,"9,71%",,---,---,"91,87%",,,,,,,,
,,,,,,,,,,AM,,"0,10%",,---,---,"8,13%",,,,,,,,
,,,,,,,,,,OUTRAS,,"-0,01%",,"0,00%","0,00%","0,00%",,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
9 - Acompanhamento dos Armazenamentos por Submercado,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
      9.1 - Sul,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
      9.2 - Sudeste,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
9 - Acompanhamento dos Armazenamentos por Submercado,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
      9.3 - Nordeste,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
      9.4 - Norte,,,,,,,,,,2019,,,,,,,,,,,,,,
,,,,,,,,,,2018,,,,,,,,,,,,,,
